record_type,entity_id,company_id,supplier_id,customer_id,date,amount,status,data_source,details
INVOICES,INV00060,COMP001,SUP001,,2025-03-31,38837615.08,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00060', 'supplier_id': 'SUP001', 'company_id': 'COMP001', 'amount': 38837615.08, 'issue_date': '2025-03-31', 'discount_percentage': 1.0, 'discount_deadline': '2025-04-10', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00061,COMP001,SUP009,,2025-07-14,24239668.61,PAID,HISTORICAL,"{'invoice_id': 'INV00061', 'supplier_id': 'SUP009', 'company_id': 'COMP001', 'amount': 24239668.61, 'issue_date': '2025-07-14', 'discount_percentage': 2.0, 'discount_deadline': '2025-07-29', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-08-27', 'data_source': 'HISTORICAL'}"
INVOICES,INV00062,COMP001,SUP013,,2025-06-30,10672995.8,PAID,HISTORICAL,"{'invoice_id': 'INV00062', 'supplier_id': 'SUP013', 'company_id': 'COMP001', 'amount': 10672995.8, 'issue_date': '2025-06-30', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-08-27', 'data_source': 'HISTORICAL'}"
INVOICES,INV00063,COMP001,SUP010,,2025-05-02,36835476.8,PAID,HISTORICAL,"{'invoice_id': 'INV00063', 'supplier_id': 'SUP010', 'company_id': 'COMP001', 'amount': 36835476.8, 'issue_date': '2025-05-02', 'discount_percentage': 1.5, 'discount_deadline': '2025-05-22', 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-06-30', 'data_source': 'HISTORICAL'}"
INVOICES,INV00064,COMP001,SUP003,,2025-12-08,53546999.83,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00064', 'supplier_id': 'SUP003', 'company_id': 'COMP001', 'amount': 53546999.83, 'issue_date': '2025-12-08', 'discount_percentage': 2.5, 'discount_deadline': '2025-12-15', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00065,COMP001,SUP011,,2025-01-14,34242370.49,PAID,HISTORICAL,"{'invoice_id': 'INV00065', 'supplier_id': 'SUP011', 'company_id': 'COMP001', 'amount': 34242370.49, 'issue_date': '2025-01-14', 'discount_percentage': 1.5, 'discount_deadline': '2025-02-03', 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-03-14', 'data_source': 'HISTORICAL'}"
INVOICES,INV00066,COMP001,SUP005,,2025-06-05,27750119.94,PAID,HISTORICAL,"{'invoice_id': 'INV00066', 'supplier_id': 'SUP005', 'company_id': 'COMP001', 'amount': 27750119.94, 'issue_date': '2025-06-05', 'discount_percentage': 1.0, 'discount_deadline': '2025-06-20', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-07-17', 'data_source': 'HISTORICAL'}"
INVOICES,INV00067,COMP001,SUP004,,2025-09-02,40120095.59,PAID,HISTORICAL,"{'invoice_id': 'INV00067', 'supplier_id': 'SUP004', 'company_id': 'COMP001', 'amount': 40120095.59, 'issue_date': '2025-09-02', 'discount_percentage': 1.0, 'discount_deadline': '2025-09-12', 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-10-03', 'data_source': 'HISTORICAL'}"
INVOICES,INV00068,COMP001,SUP003,,2025-08-21,49239259.07,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00068', 'supplier_id': 'SUP003', 'company_id': 'COMP001', 'amount': 49239259.07, 'issue_date': '2025-08-21', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00069,COMP001,SUP015,,2025-07-01,47219422.93,PAID,HISTORICAL,"{'invoice_id': 'INV00069', 'supplier_id': 'SUP015', 'company_id': 'COMP001', 'amount': 47219422.93, 'issue_date': '2025-07-01', 'discount_percentage': 1.5, 'discount_deadline': '2025-07-16', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-08-14', 'data_source': 'HISTORICAL'}"
INVOICES,INV00070,COMP001,SUP012,,2025-01-08,28709129.31,PAID,HISTORICAL,"{'invoice_id': 'INV00070', 'supplier_id': 'SUP012', 'company_id': 'COMP001', 'amount': 28709129.31, 'issue_date': '2025-01-08', 'discount_percentage': 2.0, 'discount_deadline': '2025-01-28', 'late_penalty_percentage': 2.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-03-09', 'data_source': 'HISTORICAL'}"
INVOICES,INV00071,COMP001,SUP004,,2025-01-23,37606917.5,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00071', 'supplier_id': 'SUP004', 'company_id': 'COMP001', 'amount': 37606917.5, 'issue_date': '2025-01-23', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00072,COMP001,SUP014,,2025-10-09,29085572.26,PAID,HISTORICAL,"{'invoice_id': 'INV00072', 'supplier_id': 'SUP014', 'company_id': 'COMP001', 'amount': 29085572.26, 'issue_date': '2025-10-09', 'discount_percentage': 2.5, 'discount_deadline': '2025-10-24', 'late_penalty_percentage': 2.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-11-25', 'data_source': 'HISTORICAL'}"
INVOICES,INV00073,COMP001,SUP005,,2025-01-29,38636448.2,PAID,HISTORICAL,"{'invoice_id': 'INV00073', 'supplier_id': 'SUP005', 'company_id': 'COMP001', 'amount': 38636448.2, 'issue_date': '2025-01-29', 'discount_percentage': 2.0, 'discount_deadline': '2025-02-13', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-03-31', 'data_source': 'HISTORICAL'}"
INVOICES,INV00074,COMP001,SUP013,,2025-03-11,19201374.04,PAID,HISTORICAL,"{'invoice_id': 'INV00074', 'supplier_id': 'SUP013', 'company_id': 'COMP001', 'amount': 19201374.04, 'issue_date': '2025-03-11', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-05-29', 'data_source': 'HISTORICAL'}"
INVOICES,INV00075,COMP001,SUP014,,2025-07-10,33567438.77,PAID,HISTORICAL,"{'invoice_id': 'INV00075', 'supplier_id': 'SUP014', 'company_id': 'COMP001', 'amount': 33567438.77, 'issue_date': '2025-07-10', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-08-22', 'data_source': 'HISTORICAL'}"
INVOICES,INV00076,COMP001,SUP008,,2025-02-10,25182057.86,PAID,HISTORICAL,"{'invoice_id': 'INV00076', 'supplier_id': 'SUP008', 'company_id': 'COMP001', 'amount': 25182057.86, 'issue_date': '2025-02-10', 'discount_percentage': 1.0, 'discount_deadline': '2025-02-25', 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-03-26', 'data_source': 'HISTORICAL'}"
INVOICES,INV00077,COMP001,SUP013,,2025-01-16,43034507.6,PAID,HISTORICAL,"{'invoice_id': 'INV00077', 'supplier_id': 'SUP013', 'company_id': 'COMP001', 'amount': 43034507.6, 'issue_date': '2025-01-16', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-03-16', 'data_source': 'HISTORICAL'}"
INVOICES,INV00078,COMP001,SUP005,,2025-05-11,21346416.85,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00078', 'supplier_id': 'SUP005', 'company_id': 'COMP001', 'amount': 21346416.85, 'issue_date': '2025-05-11', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00079,COMP001,SUP006,,2025-03-26,3344718.31,PAID,HISTORICAL,"{'invoice_id': 'INV00079', 'supplier_id': 'SUP006', 'company_id': 'COMP001', 'amount': 3344718.31, 'issue_date': '2025-03-26', 'discount_percentage': 1.5, 'discount_deadline': '2025-04-10', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-05-07', 'data_source': 'HISTORICAL'}"
INVOICES,INV00080,COMP001,SUP011,,2025-06-13,44696490.19,PAID,HISTORICAL,"{'invoice_id': 'INV00080', 'supplier_id': 'SUP011', 'company_id': 'COMP001', 'amount': 44696490.19, 'issue_date': '2025-06-13', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-08-14', 'data_source': 'HISTORICAL'}"
INVOICES,INV00081,COMP001,SUP009,,2025-07-24,34620205.16,PAID,HISTORICAL,"{'invoice_id': 'INV00081', 'supplier_id': 'SUP009', 'company_id': 'COMP001', 'amount': 34620205.16, 'issue_date': '2025-07-24', 'discount_percentage': 1.5, 'discount_deadline': '2025-08-08', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-09-07', 'data_source': 'HISTORICAL'}"
INVOICES,INV00082,COMP001,SUP013,,2025-12-19,25615769.83,PENDING,HISTORICAL,"{'invoice_id': 'INV00082', 'supplier_id': 'SUP013', 'company_id': 'COMP001', 'amount': 25615769.83, 'issue_date': '2025-12-19', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PENDING', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00083,COMP001,SUP004,,2025-02-02,8101130.34,PAID,HISTORICAL,"{'invoice_id': 'INV00083', 'supplier_id': 'SUP004', 'company_id': 'COMP001', 'amount': 8101130.34, 'issue_date': '2025-02-02', 'discount_percentage': 2.0, 'discount_deadline': '2025-02-12', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-03-03', 'data_source': 'HISTORICAL'}"
INVOICES,INV00084,COMP001,SUP012,,2025-07-28,57681582.35,PAID,HISTORICAL,"{'invoice_id': 'INV00084', 'supplier_id': 'SUP012', 'company_id': 'COMP001', 'amount': 57681582.35, 'issue_date': '2025-07-28', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-09-26', 'data_source': 'HISTORICAL'}"
INVOICES,INV00085,COMP001,SUP002,,2025-11-19,29831214.31,PAID,HISTORICAL,"{'invoice_id': 'INV00085', 'supplier_id': 'SUP002', 'company_id': 'COMP001', 'amount': 29831214.31, 'issue_date': '2025-11-19', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-12-19', 'data_source': 'HISTORICAL'}"
INVOICES,INV00086,COMP001,SUP003,,2025-12-01,34701476.05,PAID,HISTORICAL,"{'invoice_id': 'INV00086', 'supplier_id': 'SUP003', 'company_id': 'COMP001', 'amount': 34701476.05, 'issue_date': '2025-12-01', 'discount_percentage': 2.0, 'discount_deadline': '2025-12-08', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-12-15', 'data_source': 'HISTORICAL'}"
INVOICES,INV00087,COMP001,SUP010,,2025-03-15,30429227.65,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00087', 'supplier_id': 'SUP010', 'company_id': 'COMP001', 'amount': 30429227.65, 'issue_date': '2025-03-15', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00088,COMP001,SUP008,,2025-04-04,28914358.47,PAID,HISTORICAL,"{'invoice_id': 'INV00088', 'supplier_id': 'SUP008', 'company_id': 'COMP001', 'amount': 28914358.47, 'issue_date': '2025-04-04', 'discount_percentage': 1.5, 'discount_deadline': '2025-04-19', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-05-16', 'data_source': 'HISTORICAL'}"
INVOICES,INV00089,COMP001,SUP013,,2025-02-20,30582012.26,PAID,HISTORICAL,"{'invoice_id': 'INV00089', 'supplier_id': 'SUP013', 'company_id': 'COMP001', 'amount': 30582012.26, 'issue_date': '2025-02-20', 'discount_percentage': 2.0, 'discount_deadline': '2025-03-12', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-04-18', 'data_source': 'HISTORICAL'}"
INVOICES,INV00090,COMP001,SUP001,,2025-07-15,27850283.64,PAID,HISTORICAL,"{'invoice_id': 'INV00090', 'supplier_id': 'SUP001', 'company_id': 'COMP001', 'amount': 27850283.64, 'issue_date': '2025-07-15', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-08-14', 'data_source': 'HISTORICAL'}"
INVOICES,INV00091,COMP001,SUP015,,2025-10-08,27489949.4,PAID,HISTORICAL,"{'invoice_id': 'INV00091', 'supplier_id': 'SUP015', 'company_id': 'COMP001', 'amount': 27489949.4, 'issue_date': '2025-10-08', 'discount_percentage': 1.5, 'discount_deadline': '2025-10-23', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-11-21', 'data_source': 'HISTORICAL'}"
INVOICES,INV00092,COMP001,SUP003,,2025-04-23,46969708.86,PAID,HISTORICAL,"{'invoice_id': 'INV00092', 'supplier_id': 'SUP003', 'company_id': 'COMP001', 'amount': 46969708.86, 'issue_date': '2025-04-23', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-05-09', 'data_source': 'HISTORICAL'}"
INVOICES,INV00093,COMP001,SUP001,,2025-04-13,5221748.37,PAID,HISTORICAL,"{'invoice_id': 'INV00093', 'supplier_id': 'SUP001', 'company_id': 'COMP001', 'amount': 5221748.37, 'issue_date': '2025-04-13', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 2.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-05-13', 'data_source': 'HISTORICAL'}"
INVOICES,INV00094,COMP001,SUP003,,2025-08-25,18067647.23,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00094', 'supplier_id': 'SUP003', 'company_id': 'COMP001', 'amount': 18067647.23, 'issue_date': '2025-08-25', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00095,COMP001,SUP006,,2025-05-05,19659479.89,PAID,HISTORICAL,"{'invoice_id': 'INV00095', 'supplier_id': 'SUP006', 'company_id': 'COMP001', 'amount': 19659479.89, 'issue_date': '2025-05-05', 'discount_percentage': 2.0, 'discount_deadline': '2025-05-20', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-06-19', 'data_source': 'HISTORICAL'}"
INVOICES,INV00096,COMP001,SUP014,,2025-04-20,48510195.02,PAID,HISTORICAL,"{'invoice_id': 'INV00096', 'supplier_id': 'SUP014', 'company_id': 'COMP001', 'amount': 48510195.02, 'issue_date': '2025-04-20', 'discount_percentage': 1.0, 'discount_deadline': '2025-05-05', 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-06-01', 'data_source': 'HISTORICAL'}"
INVOICES,INV00097,COMP001,SUP006,,2025-12-01,20191185.99,PENDING,HISTORICAL,"{'invoice_id': 'INV00097', 'supplier_id': 'SUP006', 'company_id': 'COMP001', 'amount': 20191185.99, 'issue_date': '2025-12-01', 'discount_percentage': 2.0, 'discount_deadline': '2025-12-16', 'late_penalty_percentage': 1.5, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PENDING', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00098,COMP001,SUP001,,2025-05-11,33548733.08,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00098', 'supplier_id': 'SUP001', 'company_id': 'COMP001', 'amount': 33548733.08, 'issue_date': '2025-05-11', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00099,COMP001,SUP001,,2025-08-06,43568851.38,PAID,HISTORICAL,"{'invoice_id': 'INV00099', 'supplier_id': 'SUP001', 'company_id': 'COMP001', 'amount': 43568851.38, 'issue_date': '2025-08-06', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-09-03', 'data_source': 'HISTORICAL'}"
INVOICES,INV00100,COMP001,SUP010,,2025-06-23,41424310.62,PAID,HISTORICAL,"{'invoice_id': 'INV00100', 'supplier_id': 'SUP010', 'company_id': 'COMP001', 'amount': 41424310.62, 'issue_date': '2025-06-23', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'PAID', 'actual_payment_date': '2025-08-21', 'data_source': 'HISTORICAL'}"
INVOICES,INV00101,COMP001,SUP011,,2025-06-08,50605172.45,PAID,HISTORICAL,"{'invoice_id': 'INV00101', 'supplier_id': 'SUP011', 'company_id': 'COMP001', 'amount': 50605172.45, 'issue_date': '2025-06-08', 'discount_percentage': 1.5, 'discount_deadline': '2025-06-28', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-08-10', 'data_source': 'HISTORICAL'}"
INVOICES,INV00102,COMP001,SUP013,,2025-02-11,41808613.12,OVERDUE,HISTORICAL,"{'invoice_id': 'INV00102', 'supplier_id': 'SUP013', 'company_id': 'COMP001', 'amount': 41808613.12, 'issue_date': '2025-02-11', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'CHEQUE', 'status': 'OVERDUE', 'actual_payment_date': nan, 'data_source': 'HISTORICAL'}"
INVOICES,INV00103,COMP001,SUP004,,2025-05-06,6061544.6,PAID,HISTORICAL,"{'invoice_id': 'INV00103', 'supplier_id': 'SUP004', 'company_id': 'COMP001', 'amount': 6061544.6, 'issue_date': '2025-05-06', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 2.0, 'currency': 'INR', 'payment_method': 'IMPS', 'status': 'PAID', 'actual_payment_date': '2025-06-12', 'data_source': 'HISTORICAL'}"
INVOICES,INV00104,COMP001,SUP003,,2025-11-30,3412503.98,PAID,HISTORICAL,"{'invoice_id': 'INV00104', 'supplier_id': 'SUP003', 'company_id': 'COMP001', 'amount': 3412503.98, 'issue_date': '2025-11-30', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 1.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-12-12', 'data_source': 'HISTORICAL'}"
INVOICES,INV00105,COMP001,SUP012,,2025-04-02,12659738.83,PAID,HISTORICAL,"{'invoice_id': 'INV00105', 'supplier_id': 'SUP012', 'company_id': 'COMP001', 'amount': 12659738.83, 'issue_date': '2025-04-02', 'discount_percentage': 2.0, 'discount_deadline': '2025-04-22', 'late_penalty_percentage': 2.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-06-06', 'data_source': 'HISTORICAL'}"
INVOICES,INV00106,COMP001,SUP001,,2025-06-06,59262688.72,PAID,HISTORICAL,"{'invoice_id': 'INV00106', 'supplier_id': 'SUP001', 'company_id': 'COMP001', 'amount': 59262688.72, 'issue_date': '2025-06-06', 'discount_percentage': 1.0, 'discount_deadline': '2025-06-16', 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'NEFT', 'status': 'PAID', 'actual_payment_date': '2025-07-04', 'data_source': 'HISTORICAL'}"
INVOICES,INV00107,COMP001,SUP010,,2025-05-13,17093060.62,PAID,HISTORICAL,"{'invoice_id': 'INV00107', 'supplier_id': 'SUP010', 'company_id': 'COMP001', 'amount': 17093060.62, 'issue_date': '2025-05-13', 'discount_percentage': 0.0, 'discount_deadline': nan, 'late_penalty_percentage': 0.0, 'currency': 'INR', 'payment_method': 'RTGS', 'status': 'PAID', 'actual_payment_date': '2025-07-12', 'data_source': 'HISTORICAL'}"
