transaction_id,company_id,type,amount,date,category,description,reference_type,reference_id,status,data_source
TXNAC57D0D6,COMP001,CUSTOMER_PAYMENT,39175776.24,2025-03-02,RECEIVABLE,Collection from CUST007 – RCV00265,RECEIVABLE,RCV00265,COMPLETED,HISTORICAL
TXNA001D2B5,COMP001,CUSTOMER_PAYMENT,1915325.63,2025-03-02,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN985BA9B7,COMP001,SUPPLIER_PAYMENT,-54355670.93,2025-03-02,PAYABLE,Payment to SUP013 – INV00301,INVOICE,INV00301,COMPLETED,HISTORICAL
TXN93A270E1,COMP001,CUSTOMER_PAYMENT,67055526.41,2025-03-02,RECEIVABLE,Collection from CUST022 – RCV00299,RECEIVABLE,RCV00299,COMPLETED,HISTORICAL
TXNECEA8A5A,COMP001,OPERATING_EXPENSE,-600845.04,2025-03-02,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1FAFDDFC,COMP001,CUSTOMER_PAYMENT,15326107.14,2025-03-03,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE4108846,COMP001,SUPPLIER_PAYMENT,-45784551.05,2025-03-03,PAYABLE,Payment to SUP002 – INV00377,INVOICE,INV00377,COMPLETED,HISTORICAL
TXNCF00F3E6,COMP001,SUPPLIER_PAYMENT,-8101130.34,2025-03-03,PAYABLE,Payment to SUP004 – INV00083,INVOICE,INV00083,COMPLETED,HISTORICAL
TXN2708552B,COMP001,OPERATING_EXPENSE,-9867067.65,2025-03-03,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2F8799CB,COMP001,CUSTOMER_PAYMENT,8195784.24,2025-03-04,RECEIVABLE,Collection from CUST016 – RCV00319,RECEIVABLE,RCV00319,COMPLETED,HISTORICAL
TXN5D6E6FE8,COMP001,CUSTOMER_PAYMENT,18292027.26,2025-03-04,RECEIVABLE,Collection from CUST018 – RCV00326,RECEIVABLE,RCV00326,COMPLETED,HISTORICAL
TXNE3259DC6,COMP001,CUSTOMER_PAYMENT,28032300.36,2025-03-04,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6692DE11,COMP001,CUSTOMER_PAYMENT,26250276.95,2025-03-04,RECEIVABLE,Collection from CUST020 – RCV00059,RECEIVABLE,RCV00059,COMPLETED,HISTORICAL
TXN33FF8F73,COMP001,OPERATING_EXPENSE,-4131512.55,2025-03-04,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNDB092A93,COMP001,OPERATING_EXPENSE,-4666388.43,2025-03-05,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2B8E99B9,COMP001,CUSTOMER_PAYMENT,73217220.65,2025-03-05,RECEIVABLE,Collection from CUST006 – RCV00339,RECEIVABLE,RCV00339,COMPLETED,HISTORICAL
TXN950A04FB,COMP001,CUSTOMER_PAYMENT,15032699.11,2025-03-05,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN41CA0F81,COMP001,CUSTOMER_PAYMENT,49607607.1,2025-03-05,RECEIVABLE,Collection from CUST022 – RCV00269,RECEIVABLE,RCV00269,COMPLETED,HISTORICAL
TXN9EF4C053,COMP001,OPERATING_EXPENSE,-4966264.87,2025-03-06,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN32D0F0FA,COMP001,UNEXPECTED_EXPENSE,-39196415.81,2025-03-06,EXCEPTIONAL,Regulatory fine,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7F6AD50A,COMP001,CUSTOMER_PAYMENT,11476891.34,2025-03-06,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2D8D677C,COMP001,OPERATING_EXPENSE,-9800865.54,2025-03-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN41AE66E9,COMP001,CUSTOMER_PAYMENT,21284842.17,2025-03-07,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNFDD5C3A9,COMP001,CUSTOMER_PAYMENT,25187691.59,2025-03-07,RECEIVABLE,Collection from CUST022 – RCV00109,RECEIVABLE,RCV00109,COMPLETED,HISTORICAL
TXN9B8899B5,COMP001,SUPPLIER_PAYMENT,-32466236.25,2025-03-07,PAYABLE,Payment to SUP005 – INV00329,INVOICE,INV00329,COMPLETED,HISTORICAL
TXN309CB11C,COMP001,SUPPLIER_PAYMENT,-9160209.29,2025-03-08,PAYABLE,Payment to SUP003 – INV00348,INVOICE,INV00348,COMPLETED,HISTORICAL
TXN8337E762,COMP001,SUPPLIER_PAYMENT,-5772139.02,2025-03-08,PAYABLE,Payment to SUP001 – INV00200,INVOICE,INV00200,COMPLETED,HISTORICAL
TXN0E77057D,COMP001,CUSTOMER_PAYMENT,2199192.18,2025-03-08,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNF734DC45,COMP001,OPERATING_EXPENSE,-1602414.85,2025-03-08,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXND2400AF8,COMP001,SUPPLIER_PAYMENT,-17145619.92,2025-03-09,PAYABLE,Payment to SUP004 – INV00147,INVOICE,INV00147,COMPLETED,HISTORICAL
TXND87280A1,COMP001,SUPPLIER_PAYMENT,-23451569.7,2025-03-09,PAYABLE,Payment to SUP004 – INV00429,INVOICE,INV00429,COMPLETED,HISTORICAL
TXN4DD7262E,COMP001,CUSTOMER_PAYMENT,22880783.63,2025-03-09,RECEIVABLE,Collection from CUST012 – RCV00275,RECEIVABLE,RCV00275,COMPLETED,HISTORICAL
TXNDB86858B,COMP001,SUPPLIER_PAYMENT,-28709129.31,2025-03-09,PAYABLE,Payment to SUP012 – INV00070,INVOICE,INV00070,COMPLETED,HISTORICAL
TXN43194395,COMP001,CUSTOMER_PAYMENT,2551300.96,2025-03-09,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6596F696,COMP001,SUPPLIER_PAYMENT,-54311340.47,2025-03-09,PAYABLE,Payment to SUP001 – INV00284,INVOICE,INV00284,COMPLETED,HISTORICAL
TXNB5831ACE,COMP001,OPERATING_EXPENSE,-1960884.54,2025-03-09,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2998BBE3,COMP001,SUPPLIER_PAYMENT,-7501360.09,2025-03-10,PAYABLE,Payment to SUP002 – INV00114,INVOICE,INV00114,COMPLETED,HISTORICAL
TXN6DCFC61E,COMP001,SUPPLIER_PAYMENT,-21490334.58,2025-03-10,PAYABLE,Payment to SUP012 – INV00174,INVOICE,INV00174,COMPLETED,HISTORICAL
TXN9BD25277,COMP001,CUSTOMER_PAYMENT,32787272.34,2025-03-10,RECEIVABLE,Collection from CUST015 – RCV00253,RECEIVABLE,RCV00253,COMPLETED,HISTORICAL
TXN36E5301A,COMP001,OPERATING_EXPENSE,-8582488.2,2025-03-10,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXND23F0EB6,COMP001,CUSTOMER_PAYMENT,14424848.46,2025-03-10,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE99E8FF5,COMP001,CUSTOMER_PAYMENT,50537630.38,2025-03-11,RECEIVABLE,Collection from CUST021 – RCV00056,RECEIVABLE,RCV00056,COMPLETED,HISTORICAL
TXNAF7FE79D,COMP001,OPERATING_EXPENSE,-8273884.64,2025-03-11,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN880A0647,COMP001,CUSTOMER_PAYMENT,17096645.0,2025-03-11,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8FC47E62,COMP001,CUSTOMER_PAYMENT,11848311.06,2025-03-11,RECEIVABLE,Collection from CUST001 – RCV00008,RECEIVABLE,RCV00008,COMPLETED,HISTORICAL
TXN655C46FA,COMP001,OPERATING_EXPENSE,-9177328.4,2025-03-12,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNEE6E6909,COMP001,CUSTOMER_PAYMENT,19022743.39,2025-03-12,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNAB9745F1,COMP001,CUSTOMER_PAYMENT,62306730.82,2025-03-12,RECEIVABLE,Collection from CUST023 – RCV00355,RECEIVABLE,RCV00355,COMPLETED,HISTORICAL
TXN5D1CFFA2,COMP001,CUSTOMER_PAYMENT,4147402.67,2025-03-12,RECEIVABLE,Collection from CUST004 – RCV00333,RECEIVABLE,RCV00333,COMPLETED,HISTORICAL
TXN8A66AFCE,COMP001,CUSTOMER_PAYMENT,3717500.28,2025-03-12,RECEIVABLE,Collection from CUST012 – RCV00179,RECEIVABLE,RCV00179,COMPLETED,HISTORICAL
TXN6B641121,COMP001,CUSTOMER_PAYMENT,12873451.83,2025-03-13,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNFED6CD30,COMP001,OPERATING_EXPENSE,-4896517.34,2025-03-13,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN0D8A5C73,COMP001,CUSTOMER_PAYMENT,52685689.76,2025-03-13,RECEIVABLE,Collection from CUST024 – RCV00046,RECEIVABLE,RCV00046,COMPLETED,HISTORICAL
TXN634C69F9,COMP001,OPERATING_EXPENSE,-9594285.01,2025-03-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN050F0D01,COMP001,SUPPLIER_PAYMENT,-15149695.73,2025-03-14,PAYABLE,Payment to SUP007 – INV00167,INVOICE,INV00167,COMPLETED,HISTORICAL
TXNCF975361,COMP001,CUSTOMER_PAYMENT,31433276.23,2025-03-14,RECEIVABLE,Collection from CUST014 – RCV00095,RECEIVABLE,RCV00095,COMPLETED,HISTORICAL
TXN50A9288F,COMP001,CUSTOMER_PAYMENT,27209022.8,2025-03-14,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNF378C689,COMP001,SUPPLIER_PAYMENT,-34242370.49,2025-03-14,PAYABLE,Payment to SUP011 – INV00065,INVOICE,INV00065,COMPLETED,HISTORICAL
TXN1A5611AF,COMP001,CUSTOMER_PAYMENT,3412985.77,2025-03-15,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8F048ECD,COMP001,SUPPLIER_PAYMENT,-47270989.44,2025-03-15,PAYABLE,Payment to SUP004 – INV00051,INVOICE,INV00051,COMPLETED,HISTORICAL
TXN488BAFAA,COMP001,CUSTOMER_PAYMENT,10744149.37,2025-03-15,RECEIVABLE,Collection from CUST008 – RCV00205,RECEIVABLE,RCV00205,COMPLETED,HISTORICAL
TXNF1F7E54C,COMP001,OPERATING_EXPENSE,-670798.97,2025-03-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7CB560E1,COMP001,SUPPLIER_PAYMENT,-41445522.24,2025-03-15,PAYABLE,Payment to SUP009 – INV00146,INVOICE,INV00146,COMPLETED,HISTORICAL
TXNA916B6DA,COMP001,CUSTOMER_PAYMENT,3728836.97,2025-03-16,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1D73D4F2,COMP001,SUPPLIER_PAYMENT,-43034507.6,2025-03-16,PAYABLE,Payment to SUP013 – INV00077,INVOICE,INV00077,COMPLETED,HISTORICAL
TXN05BC1403,COMP001,OPERATING_EXPENSE,-1325431.34,2025-03-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA9B19B62,COMP001,CUSTOMER_PAYMENT,23893536.75,2025-03-16,RECEIVABLE,Collection from CUST008 – RCV00017,RECEIVABLE,RCV00017,COMPLETED,HISTORICAL
TXNE4A9AC67,COMP001,CUSTOMER_PAYMENT,21253736.15,2025-03-17,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1C03A81E,COMP001,OPERATING_EXPENSE,-6778283.82,2025-03-17,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6F9250D9,COMP001,CUSTOMER_PAYMENT,63474091.63,2025-03-17,RECEIVABLE,Collection from CUST022 – RCV00187,RECEIVABLE,RCV00187,COMPLETED,HISTORICAL
TXNA070C348,COMP001,CUSTOMER_PAYMENT,25825955.64,2025-03-17,RECEIVABLE,Collection from CUST021 – RCV00091,RECEIVABLE,RCV00091,COMPLETED,HISTORICAL
TXN8CEE2C4F,COMP001,CUSTOMER_PAYMENT,31665504.56,2025-03-18,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN27EC9C06,COMP001,SUPPLIER_PAYMENT,-59212941.81,2025-03-18,PAYABLE,Payment to SUP007 – INV00184,INVOICE,INV00184,COMPLETED,HISTORICAL
TXN73AD95AE,COMP001,CUSTOMER_PAYMENT,22156068.25,2025-03-18,RECEIVABLE,Collection from CUST015 – RCV00004,RECEIVABLE,RCV00004,COMPLETED,HISTORICAL
TXN2A3EADAF,COMP001,CUSTOMER_PAYMENT,48951493.56,2025-03-18,RECEIVABLE,Collection from CUST009 – RCV00039,RECEIVABLE,RCV00039,COMPLETED,HISTORICAL
TXN0139731A,COMP001,OPERATING_EXPENSE,-4882833.14,2025-03-18,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE00C61B0,COMP001,CUSTOMER_PAYMENT,13951530.56,2025-03-19,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNB61F0E6C,COMP001,OPERATING_EXPENSE,-9567557.37,2025-03-19,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNBFF31E2D,COMP001,SUPPLIER_PAYMENT,-6838697.27,2025-03-19,PAYABLE,Payment to SUP010 – INV00169,INVOICE,INV00169,COMPLETED,HISTORICAL
TXN7AF5333A,COMP001,OPERATING_EXPENSE,-5470563.36,2025-03-20,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN165EBD55,COMP001,CUSTOMER_PAYMENT,24890184.39,2025-03-20,RECEIVABLE,Collection from CUST021 – RCV00346,RECEIVABLE,RCV00346,COMPLETED,HISTORICAL
TXN04FAB194,COMP001,CUSTOMER_PAYMENT,14715041.42,2025-03-20,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7FD400AB,COMP001,OPERATING_EXPENSE,-7394268.0,2025-03-21,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN9370B637,COMP001,CUSTOMER_PAYMENT,18027270.8,2025-03-21,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN31671633,COMP001,CUSTOMER_PAYMENT,31686678.94,2025-03-21,RECEIVABLE,Collection from CUST018 – RCV00241,RECEIVABLE,RCV00241,COMPLETED,HISTORICAL
TXN59747D04,COMP001,CUSTOMER_PAYMENT,1930792.21,2025-03-22,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN186DD5C1,COMP001,OPERATING_EXPENSE,-594526.69,2025-03-22,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5391AAF7,COMP001,SUPPLIER_PAYMENT,-37903576.26,2025-03-22,PAYABLE,Payment to SUP011 – INV00300,INVOICE,INV00300,COMPLETED,HISTORICAL
TXN63208EBF,COMP001,CUSTOMER_PAYMENT,1382938.64,2025-03-23,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN080016A0,COMP001,SUPPLIER_PAYMENT,-11321119.71,2025-03-23,PAYABLE,Payment to SUP004 – INV00269,INVOICE,INV00269,COMPLETED,HISTORICAL
TXND5A364F9,COMP001,OPERATING_EXPENSE,-1970871.65,2025-03-23,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE9DCC32D,COMP001,CUSTOMER_PAYMENT,57708049.14,2025-03-23,RECEIVABLE,Collection from CUST006 – RCV00006,RECEIVABLE,RCV00006,COMPLETED,HISTORICAL
TXNBD9A28B7,COMP001,CUSTOMER_PAYMENT,60052361.69,2025-03-24,RECEIVABLE,Collection from CUST021 – RCV00063,RECEIVABLE,RCV00063,COMPLETED,HISTORICAL
TXN9800464E,COMP001,SUPPLIER_PAYMENT,-29939231.53,2025-03-24,PAYABLE,Payment to SUP012 – INV00153,INVOICE,INV00153,COMPLETED,HISTORICAL
TXN4E6153D1,COMP001,CUSTOMER_PAYMENT,11757510.91,2025-03-24,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2989DE76,COMP001,OPERATING_EXPENSE,-9211121.15,2025-03-24,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN94333927,COMP001,SUPPLIER_PAYMENT,-12441264.31,2025-03-24,PAYABLE,Payment to SUP008 – INV00021,INVOICE,INV00021,COMPLETED,HISTORICAL
TXNE2E62175,COMP001,SUPPLIER_PAYMENT,-36524146.21,2025-03-25,PAYABLE,Payment to SUP003 – INV00003,INVOICE,INV00003,COMPLETED,HISTORICAL
TXNE33B11A7,COMP001,OPERATING_EXPENSE,-8080174.86,2025-03-25,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNCD188FA9,COMP001,CUSTOMER_PAYMENT,69421954.01,2025-03-25,RECEIVABLE,Collection from CUST012 – RCV00197,RECEIVABLE,RCV00197,COMPLETED,HISTORICAL
TXN34DEA2C9,COMP001,SUPPLIER_PAYMENT,-23204982.86,2025-03-25,PAYABLE,Payment to SUP006 – INV00116,INVOICE,INV00116,COMPLETED,HISTORICAL
TXN40F4D84D,COMP001,CUSTOMER_PAYMENT,22521196.77,2025-03-25,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN0EE778D4,COMP001,CUSTOMER_PAYMENT,16871398.21,2025-03-26,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA6A50311,COMP001,CUSTOMER_PAYMENT,55961964.47,2025-03-26,RECEIVABLE,Collection from CUST005 – RCV00122,RECEIVABLE,RCV00122,COMPLETED,HISTORICAL
TXNBF854FF9,COMP001,OPERATING_EXPENSE,-3189154.7,2025-03-26,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN385C5FFA,COMP001,CUSTOMER_PAYMENT,6696688.22,2025-03-26,RECEIVABLE,Collection from CUST007 – RCV00267,RECEIVABLE,RCV00267,COMPLETED,HISTORICAL
TXN74CAAD0B,COMP001,SUPPLIER_PAYMENT,-22184789.5,2025-03-26,PAYABLE,Payment to SUP004 – INV00176,INVOICE,INV00176,COMPLETED,HISTORICAL
TXN771480A6,COMP001,SUPPLIER_PAYMENT,-25182057.86,2025-03-26,PAYABLE,Payment to SUP008 – INV00076,INVOICE,INV00076,COMPLETED,HISTORICAL
TXN99AD300D,COMP001,CUSTOMER_PAYMENT,53373358.35,2025-03-26,RECEIVABLE,Collection from CUST022 – RCV00286,RECEIVABLE,RCV00286,COMPLETED,HISTORICAL
TXNBCBAC391,COMP001,CUSTOMER_PAYMENT,61572796.45,2025-03-27,RECEIVABLE,Collection from CUST004 – RCV00151,RECEIVABLE,RCV00151,COMPLETED,HISTORICAL
TXNAF1A6180,COMP001,OPERATING_EXPENSE,-6636561.62,2025-03-27,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8144D775,COMP001,CUSTOMER_PAYMENT,10973159.39,2025-03-27,RECEIVABLE,Collection from CUST009 – RCV00010,RECEIVABLE,RCV00010,COMPLETED,HISTORICAL
TXNAA9A0D27,COMP001,CUSTOMER_PAYMENT,16581025.32,2025-03-27,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNB8B2780D,COMP001,SUPPLIER_PAYMENT,-41810715.79,2025-03-27,PAYABLE,Payment to SUP003 – INV00449,INVOICE,INV00449,COMPLETED,HISTORICAL
TXN6DDFB11A,COMP001,CUSTOMER_PAYMENT,26101703.53,2025-03-28,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA9E0125B,COMP001,OPERATING_EXPENSE,-5414206.72,2025-03-28,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN0B9FF7A6,COMP001,CUSTOMER_PAYMENT,2147983.91,2025-03-29,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7F2F1EF5,COMP001,OPERATING_EXPENSE,-1428313.84,2025-03-29,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN49581F6E,COMP001,CUSTOMER_PAYMENT,67828081.12,2025-03-29,RECEIVABLE,Collection from CUST021 – RCV00271,RECEIVABLE,RCV00271,COMPLETED,HISTORICAL
TXN695F64A2,COMP001,CUSTOMER_PAYMENT,48294167.81,2025-03-29,RECEIVABLE,Collection from CUST019 – RCV00215,RECEIVABLE,RCV00215,COMPLETED,HISTORICAL
TXNFE29AE84,COMP001,CUSTOMER_PAYMENT,2808580.78,2025-03-30,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE63C1580,COMP001,CUSTOMER_PAYMENT,63592906.76,2025-03-30,RECEIVABLE,Collection from CUST009 – RCV00090,RECEIVABLE,RCV00090,COMPLETED,HISTORICAL
TXN4D91CB96,COMP001,OPERATING_EXPENSE,-1755361.19,2025-03-30,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNDC7AD133,COMP001,CUSTOMER_PAYMENT,18365220.67,2025-03-31,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN832BD31A,COMP001,OPERATING_EXPENSE,-13737951.88,2025-03-31,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA86FAC0F,COMP001,SUPPLIER_PAYMENT,-38636448.2,2025-03-31,PAYABLE,Payment to SUP005 – INV00073,INVOICE,INV00073,COMPLETED,HISTORICAL
TXN66AE3D95,COMP001,CUSTOMER_PAYMENT,28369615.49,2025-03-31,RECEIVABLE,Collection from CUST004 – RCV00051,RECEIVABLE,RCV00051,COMPLETED,HISTORICAL
TXNBFC01E24,COMP001,OPERATING_EXPENSE,-4300953.3,2025-04-01,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN68564E4E,COMP001,INTEREST_PAYMENT,-13142356.94,2025-04-01,FINANCING,Quarterly interest payment,FINANCING_OPTION,FIN001,COMPLETED,HISTORICAL
TXN02CE5912,COMP001,CUSTOMER_PAYMENT,15358927.74,2025-04-01,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNF5558541,COMP001,CUSTOMER_PAYMENT,31684885.01,2025-04-01,RECEIVABLE,Collection from CUST017 – RCV00338,RECEIVABLE,RCV00338,COMPLETED,HISTORICAL
TXN9F28CF11,COMP001,CUSTOMER_PAYMENT,73306718.18,2025-04-02,RECEIVABLE,Collection from CUST020 – RCV00344,RECEIVABLE,RCV00344,COMPLETED,HISTORICAL
TXNFFB7A350,COMP001,CUSTOMER_PAYMENT,10836936.5,2025-04-02,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1A7EE86D,COMP001,OPERATING_EXPENSE,-4091094.58,2025-04-02,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNF667F7D9,COMP001,CUSTOMER_PAYMENT,16462866.11,2025-04-03,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA6E260DD,COMP001,OPERATING_EXPENSE,-4895788.19,2025-04-03,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXND3750B26,COMP001,CUSTOMER_PAYMENT,79122505.89,2025-04-03,RECEIVABLE,Collection from CUST018 – RCV00352,RECEIVABLE,RCV00352,COMPLETED,HISTORICAL
TXNB8AAB80C,COMP001,CUSTOMER_PAYMENT,66939971.58,2025-04-03,RECEIVABLE,Collection from CUST010 – RCV00296,RECEIVABLE,RCV00296,COMPLETED,HISTORICAL
TXNCFDDCFB1,COMP001,CUSTOMER_PAYMENT,39151063.5,2025-04-03,RECEIVABLE,Collection from CUST001 – RCV00180,RECEIVABLE,RCV00180,COMPLETED,HISTORICAL
TXN6E88010E,COMP001,CUSTOMER_PAYMENT,43040986.27,2025-04-04,RECEIVABLE,Collection from CUST025 – RCV00085,RECEIVABLE,RCV00085,COMPLETED,HISTORICAL
TXN50E243CE,COMP001,OPERATING_EXPENSE,-6355151.82,2025-04-04,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNF2A227B6,COMP001,CUSTOMER_PAYMENT,49749743.14,2025-04-04,RECEIVABLE,Collection from CUST008 – RCV00261,RECEIVABLE,RCV00261,COMPLETED,HISTORICAL
TXNF092C03C,COMP001,CUSTOMER_PAYMENT,17327197.57,2025-04-04,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN28B0ADA2,COMP001,CUSTOMER_PAYMENT,1969984.04,2025-04-05,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNB6E79BD8,COMP001,SUPPLIER_PAYMENT,-53531723.09,2025-04-05,PAYABLE,Payment to SUP004 – INV00320,INVOICE,INV00320,COMPLETED,HISTORICAL
TXN6AE3DD7B,COMP001,OPERATING_EXPENSE,-1806417.03,2025-04-05,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2AEABF0A,COMP001,SUPPLIER_PAYMENT,-15301386.68,2025-04-06,PAYABLE,Payment to SUP006 – INV00394,INVOICE,INV00394,COMPLETED,HISTORICAL
TXN71C30D38,COMP001,OPERATING_EXPENSE,-1380865.53,2025-04-06,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNAC9416AA,COMP001,CUSTOMER_PAYMENT,2460775.05,2025-04-06,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNC7408E51,COMP001,SUPPLIER_PAYMENT,-19707219.96,2025-04-06,PAYABLE,Payment to SUP002 – INV00212,INVOICE,INV00212,COMPLETED,HISTORICAL
TXN21390BE2,COMP001,OPERATING_EXPENSE,-4071510.52,2025-04-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
