source_table,date,company_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,balance,available_balance,reserved_balance,deployable_cash,customer_id,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,alternative_id,decision_id,action,score,cost,benefit,liquidity_impact,risk,decision_item_id,invoice_id,amount,expected_cost,expected_benefit,risk_score,created_at,decision_type,chosen_action,confidence,reasoning,status,event_id,event_type,payload,processed_at,financing_option_id,provider,type,interest_rate,credit_limit,available_amount,minimum_amount,processing_fee,repayment_terms,snapshot_id,forecast_horizon_days,projected_cash,minimum_projected_cash,liquidity_risk,expected_inflows,expected_outflows,reserve_requirement,risk_probability,supplier_id,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,obligation_id,description,category,due_date,priority,receivable_id,invoice_date,expected_date,collection_probability,expected_delay_days,scenario_id,name,parameters,result,strategic_importance,strategic_importance_score,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,transaction_id,reference_type,reference_id
cash_accounts,2025-03-27,COMP001,CASH001,1698580650.66,89126981.16,48447277.41,1739260354.41,1689260354.41,50000000.0,1689260354.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-03-28,COMP001,CASH001,1739260354.41,26101703.53,5414206.72,1759947851.22,1709947851.22,50000000.0,1709947851.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-03-29,COMP001,CASH001,1759947851.22,118270232.84,1428313.84,1876789770.22,1826789770.22,50000000.0,1826789770.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-03-30,COMP001,CASH001,1876789770.22,66401487.54,1755361.19,1941435896.57,1891435896.57,50000000.0,1891435896.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-03-31,COMP001,CASH001,1941435896.57,46734836.16,52374400.08,1935796332.65,1885796332.65,50000000.0,1885796332.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-01,COMP001,CASH001,1935796332.65,47043812.75,17443310.24,1965396835.16,1915396835.16,50000000.0,1915396835.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-02,COMP001,CASH001,1965396835.16,84143654.68,4091094.58,2045449395.26,1995449395.26,50000000.0,1995449395.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-03,COMP001,CASH001,2045449395.26,201676407.08,4895788.19,2242230014.15,2192230014.15,50000000.0,2192230014.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-04,COMP001,CASH001,2242230014.15,110117926.98,6355151.82,2345992789.31,2295992789.31,50000000.0,2295992789.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-05,COMP001,CASH001,2345992789.31,1969984.04,55338140.12,2292624633.23,2242624633.23,50000000.0,2242624633.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-06,COMP001,CASH001,2292624633.23,2460775.05,36389472.17,2258695936.11,2208695936.11,50000000.0,2208695936.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-07,COMP001,CASH001,2258695936.11,35129528.66,4071510.52,2289753954.25,2239753954.25,50000000.0,2239753954.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-08,COMP001,CASH001,2289753954.25,18298567.31,54549179.38,2253503342.18,2203503342.18,50000000.0,2203503342.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-09,COMP001,CASH001,2253503342.18,66055465.12,100467509.11,2219091298.19,2169091298.19,50000000.0,2169091298.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-10,COMP001,CASH001,2219091298.19,13841178.42,5545142.16,2227387334.45,2177387334.45,50000000.0,2177387334.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-11,COMP001,CASH001,2227387334.45,23676383.96,15480189.3,2235583529.11,2185583529.11,50000000.0,2185583529.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-12,COMP001,CASH001,2235583529.11,63591716.04,1261696.99,2297913548.16,2247913548.16,50000000.0,2247913548.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-13,COMP001,CASH001,2297913548.16,79988485.97,36718078.09,2341183956.04,2291183956.04,50000000.0,2291183956.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-14,COMP001,CASH001,2341183956.04,10108186.73,4632300.11,2346659842.66,2296659842.66,50000000.0,2296659842.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-15,COMP001,CASH001,2346659842.66,30785473.46,52498995.54,2324946320.58,2274946320.58,50000000.0,2274946320.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-16,COMP001,CASH001,2324946320.58,22028890.1,20673620.75,2326301589.93,2276301589.93,50000000.0,2276301589.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-17,COMP001,CASH001,2326301589.93,8607575.32,80146308.35,2254762856.9,2204762856.9,50000000.0,2204762856.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-18,COMP001,CASH001,2254762856.9,74346534.46,46271330.86,2282838060.5,2232838060.5,50000000.0,2232838060.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-19,COMP001,CASH001,2282838060.5,78453753.22,1534596.92,2359757216.8,2309757216.8,50000000.0,2309757216.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-20,COMP001,CASH001,2359757216.8,1361204.91,63355232.8,2297763188.91,2247763188.91,50000000.0,2247763188.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-21,COMP001,CASH001,2297763188.91,41181094.46,3796221.99,2335148061.38,2285148061.38,50000000.0,2285148061.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-22,COMP001,CASH001,2335148061.38,95427116.16,61955538.47,2368619639.07,2318619639.07,50000000.0,2318619639.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-23,COMP001,CASH001,2368619639.07,8540292.38,46417926.42,2330742005.03,2280742005.03,50000000.0,2280742005.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-24,COMP001,CASH001,2330742005.03,203238033.11,7425654.95,2526554383.19,2476554383.19,50000000.0,2476554383.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-25,COMP001,CASH001,2526554383.19,182982767.03,113361900.09,2596175250.13,2546175250.13,50000000.0,2546175250.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-26,COMP001,CASH001,2596175250.13,1777603.96,1669159.5,2596283694.59,2546283694.59,50000000.0,2546283694.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-27,COMP001,CASH001,2596283694.59,64821519.49,26971029.3,2634134184.78,2584134184.78,50000000.0,2584134184.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-28,COMP001,CASH001,2634134184.78,19877138.96,25411589.19,2628599734.55,2578599734.55,50000000.0,2578599734.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-29,COMP001,CASH001,2628599734.55,18591614.26,80786292.21,2566405056.6,2516405056.6,50000000.0,2516405056.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-04-30,COMP001,CASH001,2566405056.6,68058473.77,10976088.87,2623487441.5,2573487441.5,50000000.0,2573487441.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-01,COMP001,CASH001,2623487441.5,57772480.82,29491204.19,2651768718.13,2601768718.13,50000000.0,2601768718.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-02,COMP001,CASH001,2651768718.13,49539721.04,68743628.48,2632564810.69,2582564810.69,50000000.0,2582564810.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-03,COMP001,CASH001,2632564810.69,54806884.54,40639454.23,2646732241.0,2596732241.0,50000000.0,2596732241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-04,COMP001,CASH001,2646732241.0,76920975.53,45816209.18,2677837007.35,2627837007.35,50000000.0,2627837007.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-05,COMP001,CASH001,2677837007.35,17046274.37,34671434.47,2660211847.25,2610211847.25,50000000.0,2610211847.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-06,COMP001,CASH001,2660211847.25,60852441.01,12095390.39,2708968897.87,2658968897.87,50000000.0,2658968897.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-07,COMP001,CASH001,2708968897.87,85089298.24,67179308.77,2726878887.34,2676878887.34,50000000.0,2676878887.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-08,COMP001,CASH001,2726878887.34,71620888.17,8509917.53,2789989857.98,2739989857.98,50000000.0,2739989857.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-09,COMP001,CASH001,2789989857.98,111495781.35,52089782.15,2849395857.18,2799395857.18,50000000.0,2799395857.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-10,COMP001,CASH001,2849395857.18,60330594.25,121101977.31,2788624474.12,2738624474.12,50000000.0,2738624474.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-11,COMP001,CASH001,2788624474.12,32935220.34,645897.18,2820913797.28,2770913797.28,50000000.0,2770913797.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-12,COMP001,CASH001,2820913797.28,16573304.36,29788033.05,2807699068.59,2757699068.59,50000000.0,2757699068.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-13,COMP001,CASH001,2807699068.59,16036169.81,12321711.22,2811413527.18,2761413527.18,50000000.0,2761413527.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-14,COMP001,CASH001,2811413527.18,63294261.42,61719568.26,2812988220.34,2762988220.34,50000000.0,2762988220.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-15,COMP001,CASH001,2812988220.34,64014732.77,47871529.14,2829131423.97,2779131423.97,50000000.0,2779131423.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-16,COMP001,CASH001,2829131423.97,17217386.21,33124043.85,2813224766.33,2763224766.33,50000000.0,2763224766.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-17,COMP001,CASH001,2813224766.33,168665731.07,1444729.51,2980445767.89,2930445767.89,50000000.0,2930445767.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-18,COMP001,CASH001,2980445767.89,3089082.64,47283497.24,2936251353.29,2886251353.29,50000000.0,2886251353.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-19,COMP001,CASH001,2936251353.29,16317997.48,5061377.95,2947507972.82,2897507972.82,50000000.0,2897507972.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-20,COMP001,CASH001,2947507972.82,111050862.79,28587752.03,3029971083.58,2979971083.58,50000000.0,2979971083.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-21,COMP001,CASH001,3029971083.58,96520685.89,10476891.63,3116014877.84,3066014877.84,50000000.0,3066014877.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-22,COMP001,CASH001,3116014877.84,39430429.93,6415845.44,3149029462.33,3099029462.33,50000000.0,3099029462.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-23,COMP001,CASH001,3149029462.33,116239007.27,73230765.49,3192037704.11,3142037704.11,50000000.0,3142037704.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-24,COMP001,CASH001,3192037704.11,2938870.28,974830.48,3194001743.91,3144001743.91,50000000.0,3144001743.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-25,COMP001,CASH001,3194001743.91,2020892.66,113834823.83,3082187812.74,3032187812.74,50000000.0,3032187812.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-26,COMP001,CASH001,3082187812.74,19910340.83,92519988.96,3009578164.61,2959578164.61,50000000.0,2959578164.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-27,COMP001,CASH001,3009578164.61,22494596.28,54849236.04,2977223524.85,2927223524.85,50000000.0,2927223524.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-28,COMP001,CASH001,2977223524.85,10058756.41,16675337.96,2970606943.3,2920606943.3,50000000.0,2920606943.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-29,COMP001,CASH001,2970606943.3,85068935.03,29312180.56,3026363697.77,2976363697.77,50000000.0,2976363697.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-30,COMP001,CASH001,3026363697.77,65155467.25,52451901.9,3039067263.12,2989067263.12,50000000.0,2989067263.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-05-31,COMP001,CASH001,3039067263.12,2684885.39,2388494.83,3039363653.68,2989363653.68,50000000.0,2989363653.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-01,COMP001,CASH001,3039363653.68,121462709.91,179573880.32,2981252483.27,2931252483.27,50000000.0,2931252483.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-02,COMP001,CASH001,2981252483.27,121497736.96,14764130.85,3087986089.38,3037986089.38,50000000.0,3037986089.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-03,COMP001,CASH001,3087986089.38,65475221.89,59988500.95,3093472810.32,3043472810.32,50000000.0,3043472810.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-04,COMP001,CASH001,3093472810.32,34905340.4,33426854.4,3094951296.32,3044951296.32,50000000.0,3044951296.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-05,COMP001,CASH001,3094951296.32,132289671.78,101544360.48,3125696607.62,3075696607.62,50000000.0,3075696607.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-06,COMP001,CASH001,3125696607.62,27807093.15,85431724.37,3068071976.4,3018071976.4,50000000.0,3018071976.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-07,COMP001,CASH001,3068071976.4,18463377.21,35671590.36,3050863763.25,3000863763.25,50000000.0,3000863763.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-08,COMP001,CASH001,3050863763.25,125203126.62,24002473.19,3152064416.68,3102064416.68,50000000.0,3102064416.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-09,COMP001,CASH001,3152064416.68,19516680.35,73517604.26,3098063492.77,3048063492.77,50000000.0,3048063492.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-10,COMP001,CASH001,3098063492.77,27314600.18,60582340.82,3064795752.13,3014795752.13,50000000.0,3014795752.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-11,COMP001,CASH001,3064795752.13,77761617.14,22127001.85,3120430367.42,3070430367.42,50000000.0,3070430367.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-12,COMP001,CASH001,3120430367.42,37435586.49,20766412.1,3137099541.81,3087099541.81,50000000.0,3087099541.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-13,COMP001,CASH001,3137099541.81,20786690.24,5634329.15,3152251902.9,3102251902.9,50000000.0,3102251902.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-14,COMP001,CASH001,3152251902.9,93176465.48,69696218.79,3175732149.59,3125732149.59,50000000.0,3125732149.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-15,COMP001,CASH001,3175732149.59,248459242.45,13117488.73,3411073903.31,3361073903.31,50000000.0,3361073903.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-16,COMP001,CASH001,3411073903.31,15705007.26,22864703.99,3403914206.58,3353914206.58,50000000.0,3353914206.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-17,COMP001,CASH001,3403914206.58,17438775.17,8463749.12,3412889232.63,3362889232.63,50000000.0,3362889232.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-18,COMP001,CASH001,3412889232.63,110419094.34,77097438.91,3446210888.06,3396210888.06,50000000.0,3396210888.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-19,COMP001,CASH001,3446210888.06,89074204.96,130749533.16,3404535559.86,3354535559.86,50000000.0,3354535559.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-20,COMP001,CASH001,3404535559.86,135743846.21,63021552.74,3477257853.33,3427257853.33,50000000.0,3427257853.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash_accounts,2025-06-21,COMP001,CASH001,3477257853.33,2155419.39,1743080.47,3477670192.25,3427670192.25,50000000.0,3427670192.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
