date,company_id,supplier_id,customer_id,invoice_id,receivable_id,obligation_id,transaction_id,amount,balance,status,name,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,category,strategic_importance,strategic_importance_score,liquidity_risk,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,invoice_date,expected_date,collection_probability,expected_delay_days,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,description,due_date,priority,category_supplier,type,reference_type,reference_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,available_balance,reserved_balance,deployable_cash
2025-04-13,COMP001,SUP001,,INV00093,,,,5221748.37,,PAID,Tata Steel Ltd,2025-04-13,0.0,,2.0,INR,RTGS,2025-05-13,Raw Materials,CRITICAL,0.93,LOW,0.12,30.0,True,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,COMP001,SUP003,,INV00094,,,,18067647.23,,OVERDUE,Bosch Ltd,2025-08-25,0.0,,1.0,INR,IMPS,,Engine Components,CRITICAL,0.91,LOW,0.1,15.0,True,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,COMP001,SUP006,,INV00095,,,,19659479.89,,PAID,Apollo Tyres Ltd,2025-05-05,2.0,2025-05-20,1.5,INR,NEFT,2025-06-19,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-20,COMP001,SUP014,,INV00096,,,,48510195.02,,PAID,Asian Paints Industrial,2025-04-20,1.0,2025-05-05,1.0,INR,IMPS,2025-06-01,Paints,LOW,0.25,HIGH,0.7,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,COMP001,SUP006,,INV00097,,,,20191185.99,,PENDING,Apollo Tyres Ltd,2025-12-01,2.0,2025-12-16,1.5,INR,CHEQUE,,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,COMP001,SUP001,,INV00098,,,,33548733.08,,OVERDUE,Tata Steel Ltd,2025-05-11,0.0,,1.0,INR,NEFT,,Raw Materials,CRITICAL,0.93,LOW,0.12,30.0,True,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,COMP001,SUP001,,INV00099,,,,43568851.38,,PAID,Tata Steel Ltd,2025-08-06,0.0,,0.0,INR,RTGS,2025-09-03,Raw Materials,CRITICAL,0.93,LOW,0.12,30.0,True,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,COMP001,SUP010,,INV00100,,,,41424310.62,,PAID,Valeo India Pvt Ltd,2025-06-23,0.0,,1.0,INR,CHEQUE,2025-08-21,Lighting Systems,MEDIUM,0.55,MEDIUM,0.5,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-08,COMP001,SUP011,,INV00101,,,,50605172.45,,PAID,ZF Commercial Vehicle Control,2025-06-08,1.5,2025-06-28,0.0,INR,NEFT,2025-08-10,Brakes,MEDIUM,0.62,MEDIUM,0.44,60.0,True,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-11,COMP001,SUP013,,INV00102,,,,41808613.12,,OVERDUE,3M India Ltd,2025-02-11,0.0,,1.0,INR,CHEQUE,,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,COMP001,SUP004,,INV00103,,,,6061544.6,,PAID,Denso India Pvt Ltd,2025-05-06,0.0,,2.0,INR,IMPS,2025-06-12,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-30,COMP001,SUP003,,INV00104,,,,3412503.98,,PAID,Bosch Ltd,2025-11-30,0.0,,1.0,INR,RTGS,2025-12-12,Engine Components,CRITICAL,0.91,LOW,0.1,15.0,True,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,COMP001,SUP012,,INV00105,,,,12659738.83,,PAID,Saint-Gobain India,2025-04-02,2.0,2025-04-22,2.0,INR,NEFT,2025-06-06,Glass,LOW,0.3,HIGH,0.65,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,COMP001,SUP001,,INV00106,,,,59262688.72,,PAID,Tata Steel Ltd,2025-06-06,1.0,2025-06-16,0.0,INR,NEFT,2025-07-04,Raw Materials,CRITICAL,0.93,LOW,0.12,30.0,True,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,COMP001,SUP010,,INV00107,,,,17093060.62,,PAID,Valeo India Pvt Ltd,2025-05-13,0.0,,0.0,INR,RTGS,2025-07-12,Lighting Systems,MEDIUM,0.55,MEDIUM,0.5,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03,COMP001,SUP014,,INV00108,,,,7783190.74,,PAID,Asian Paints Industrial,2025-11-03,1.5,2025-11-18,0.0,INR,NEFT,2025-12-17,Paints,LOW,0.25,HIGH,0.7,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,COMP001,SUP006,,INV00109,,,,24914661.1,,PAID,Apollo Tyres Ltd,2025-09-08,0.0,,2.0,INR,RTGS,2025-10-20,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,COMP001,SUP014,,INV00110,,,,28857805.37,,OVERDUE,Asian Paints Industrial,2025-09-18,1.0,2025-10-03,0.0,INR,CHEQUE,,Paints,LOW,0.25,HIGH,0.7,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-25,COMP001,SUP015,,INV00111,,,,32559113.79,,OVERDUE,Castrol India Ltd,2025-05-25,2.0,2025-06-09,0.0,INR,IMPS,,Lubricants,LOW,0.22,HIGH,0.72,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,COMP001,SUP013,,INV00112,,,,8725523.77,,PAID,3M India Ltd,2025-04-16,2.0,2025-05-06,0.0,INR,RTGS,2025-06-14,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,COMP001,SUP005,,INV00113,,,,3841663.74,,PAID,MRF Ltd,2025-08-12,0.0,,0.0,INR,NEFT,2025-09-26,Tyres,MEDIUM,0.72,MEDIUM,0.35,45.0,True,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,COMP001,SUP002,,INV00114,,,,7501360.09,,PAID,JSW Steel Ltd,2025-02-05,2.0,2025-02-15,1.0,INR,IMPS,2025-03-10,Raw Materials,CRITICAL,0.88,LOW,0.15,30.0,True,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,COMP001,SUP008,,INV00115,,,,37173031.88,,PAID,Bharat Forge Ltd,2025-07-17,1.0,2025-08-01,0.0,INR,CHEQUE,2025-08-28,Forged Components,MEDIUM,0.68,MEDIUM,0.42,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-09,COMP001,SUP006,,INV00116,,,,23204982.86,,PAID,Apollo Tyres Ltd,2025-02-09,2.0,2025-02-24,1.0,INR,IMPS,2025-03-25,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-13,COMP001,SUP011,,INV00117,,,,5538653.83,,PAID,ZF Commercial Vehicle Control,2025-04-13,1.5,2025-05-03,1.0,INR,RTGS,2025-06-12,Brakes,MEDIUM,0.62,MEDIUM,0.44,60.0,True,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-11,COMP001,SUP005,,INV00118,,,,26730437.15,,PAID,MRF Ltd,2025-10-11,0.0,,0.0,INR,NEFT,2025-11-25,Tyres,MEDIUM,0.72,MEDIUM,0.35,45.0,True,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,COMP001,SUP013,,INV00119,,,,14499968.93,,PAID,3M India Ltd,2025-04-04,0.0,,1.5,INR,NEFT,2025-06-01,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-04,COMP001,SUP002,,INV00120,,,,14905740.33,,PAID,JSW Steel Ltd,2025-05-04,1.5,2025-05-14,2.0,INR,NEFT,2025-06-11,Raw Materials,CRITICAL,0.88,LOW,0.15,30.0,True,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-08,COMP001,SUP011,,INV00121,,,,28864137.12,,PENDING,ZF Commercial Vehicle Control,2025-11-08,0.0,,2.0,INR,IMPS,,Brakes,MEDIUM,0.62,MEDIUM,0.44,60.0,True,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14,COMP001,SUP003,,INV00122,,,,46919627.67,,OVERDUE,Bosch Ltd,2025-10-14,1.0,2025-10-21,2.0,INR,IMPS,,Engine Components,CRITICAL,0.91,LOW,0.1,15.0,True,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,COMP001,SUP013,,INV00123,,,,45789837.08,,OVERDUE,3M India Ltd,2025-09-02,2.5,2025-09-22,2.0,INR,NEFT,,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,COMP001,SUP002,,INV00124,,,,6966562.25,,PAID,JSW Steel Ltd,2025-11-25,1.5,2025-12-05,0.0,INR,RTGS,2025-12-22,Raw Materials,CRITICAL,0.88,LOW,0.15,30.0,True,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,COMP001,SUP013,,INV00125,,,,19591891.48,,PENDING,3M India Ltd,2025-12-04,0.0,,1.0,INR,CHEQUE,,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03,COMP001,SUP006,,INV00126,,,,5978315.31,,PAID,Apollo Tyres Ltd,2025-11-03,1.5,2025-11-18,0.0,INR,IMPS,2025-12-17,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,COMP001,SUP011,,INV00127,,,,22892784.05,,PAID,ZF Commercial Vehicle Control,2025-09-04,2.5,2025-09-24,1.5,INR,RTGS,2025-11-02,Brakes,MEDIUM,0.62,MEDIUM,0.44,60.0,True,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,COMP001,SUP004,,INV00128,,,,18857125.8,,PENDING,Denso India Pvt Ltd,2025-12-09,0.0,,2.0,INR,NEFT,,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21,COMP001,SUP008,,INV00129,,,,10134259.14,,OVERDUE,Bharat Forge Ltd,2025-10-21,0.0,,1.0,INR,CHEQUE,,Forged Components,MEDIUM,0.68,MEDIUM,0.42,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-30,COMP001,SUP015,,INV00130,,,,15257690.11,,PAID,Castrol India Ltd,2025-03-30,1.5,2025-04-14,1.0,INR,NEFT,2025-05-12,Lubricants,LOW,0.22,HIGH,0.72,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06,COMP001,SUP001,,INV00131,,,,3812834.0,,PAID,Tata Steel Ltd,2025-07-06,1.0,2025-07-16,0.0,INR,IMPS,2025-08-04,Raw Materials,CRITICAL,0.93,LOW,0.12,30.0,True,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,COMP001,SUP007,,INV00132,,,,51219082.72,,PAID,Motherson Sumi Systems Ltd,2025-09-20,1.5,2025-09-30,0.0,INR,IMPS,2025-10-20,Electrical,MEDIUM,0.7,MEDIUM,0.38,30.0,True,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,COMP001,SUP013,,INV00133,,,,8868624.11,,PAID,3M India Ltd,2025-09-20,0.0,,2.0,INR,CHEQUE,2025-11-16,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-27,COMP001,SUP013,,INV00134,,,,53005991.6,,PAID,3M India Ltd,2025-10-27,2.0,2025-11-16,1.5,INR,NEFT,2025-12-23,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28,COMP001,SUP010,,INV00135,,,,37004053.16,,PAID,Valeo India Pvt Ltd,2025-10-28,0.0,,1.0,INR,IMPS,2025-12-27,Lighting Systems,MEDIUM,0.55,MEDIUM,0.5,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,COMP001,SUP011,,INV00136,,,,48041129.26,,OVERDUE,ZF Commercial Vehicle Control,2025-03-03,2.0,2025-03-23,0.0,INR,IMPS,,Brakes,MEDIUM,0.62,MEDIUM,0.44,60.0,True,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,COMP001,SUP004,,INV00137,,,,35274439.15,,PAID,Denso India Pvt Ltd,2025-04-28,2.5,2025-05-08,0.0,INR,IMPS,2025-05-25,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-11,COMP001,SUP014,,INV00138,,,,55115633.89,,PAID,Asian Paints Industrial,2025-05-11,2.0,2025-05-26,0.0,INR,RTGS,2025-06-25,Paints,LOW,0.25,HIGH,0.7,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,COMP001,SUP002,,INV00139,,,,13495785.96,,PAID,JSW Steel Ltd,2025-07-15,1.0,2025-07-25,2.0,INR,RTGS,2025-08-11,Raw Materials,CRITICAL,0.88,LOW,0.15,30.0,True,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,COMP001,SUP015,,INV00140,,,,49151681.9,,PAID,Castrol India Ltd,2025-06-02,0.0,,0.0,INR,IMPS,2025-07-22,Lubricants,LOW,0.22,HIGH,0.72,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,COMP001,SUP004,,INV00141,,,,55932202.74,,PAID,Denso India Pvt Ltd,2025-09-16,0.0,,1.5,INR,RTGS,2025-10-13,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14,COMP001,SUP004,,INV00142,,,,48233225.56,,OVERDUE,Denso India Pvt Ltd,2025-10-14,0.0,,2.0,INR,CHEQUE,,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,COMP001,SUP010,,INV00143,,,,44742748.6,,PAID,Valeo India Pvt Ltd,2025-06-16,1.0,2025-07-06,0.0,INR,RTGS,2025-08-12,Lighting Systems,MEDIUM,0.55,MEDIUM,0.5,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,COMP001,SUP008,,INV00144,,,,53285675.08,,PAID,Bharat Forge Ltd,2025-05-10,2.0,2025-05-25,1.5,INR,IMPS,2025-06-24,Forged Components,MEDIUM,0.68,MEDIUM,0.42,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,COMP001,SUP004,,INV00145,,,,32630588.22,,PAID,Denso India Pvt Ltd,2025-09-09,1.5,2025-09-19,0.0,INR,CHEQUE,2025-10-16,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,COMP001,SUP009,,INV00146,,,,41445522.24,,PAID,Sundaram-Clayton Ltd,2025-01-30,0.0,,1.5,INR,CHEQUE,2025-03-15,Aluminium Castings,MEDIUM,0.6,MEDIUM,0.45,45.0,True,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-08,COMP001,SUP004,,INV00147,,,,17145619.92,,PAID,Denso India Pvt Ltd,2025-02-08,2.0,2025-02-18,1.5,INR,RTGS,2025-03-09,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,COMP001,SUP006,,INV00148,,,,40060907.41,,PAID,Apollo Tyres Ltd,2025-07-16,2.0,2025-07-31,1.0,INR,NEFT,2025-08-27,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-12,COMP001,SUP001,,INV00149,,,,26530572.71,,OVERDUE,Tata Steel Ltd,2025-04-12,1.0,2025-04-22,0.0,INR,NEFT,,Raw Materials,CRITICAL,0.93,LOW,0.12,30.0,True,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-14,COMP001,SUP009,,INV00150,,,,14111910.56,,PAID,Sundaram-Clayton Ltd,2025-06-14,0.0,,0.0,INR,RTGS,2025-07-26,Aluminium Castings,MEDIUM,0.6,MEDIUM,0.45,45.0,True,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-16,COMP001,SUP006,,INV00151,,,,47910878.63,,PAID,Apollo Tyres Ltd,2025-11-16,2.5,2025-12-01,0.0,INR,NEFT,2025-12-31,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,COMP001,SUP009,,INV00152,,,,31552396.9,,OVERDUE,Sundaram-Clayton Ltd,2025-06-12,0.0,,1.5,INR,NEFT,,Aluminium Castings,MEDIUM,0.6,MEDIUM,0.45,45.0,True,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-24,COMP001,SUP012,,INV00153,,,,29939231.53,,PAID,Saint-Gobain India,2025-01-24,0.0,,1.0,INR,CHEQUE,2025-03-24,Glass,LOW,0.3,HIGH,0.65,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-18,COMP001,SUP011,,INV00154,,,,35588666.42,,PAID,ZF Commercial Vehicle Control,2025-05-18,1.5,2025-06-07,2.0,INR,CHEQUE,2025-07-17,Brakes,MEDIUM,0.62,MEDIUM,0.44,60.0,True,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,COMP001,SUP008,,INV00155,,,,11754884.54,,PAID,Bharat Forge Ltd,2025-09-29,0.0,,1.5,INR,IMPS,2025-11-13,Forged Components,MEDIUM,0.68,MEDIUM,0.42,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04,COMP001,SUP008,,INV00156,,,,54270624.05,,PAID,Bharat Forge Ltd,2025-11-04,1.5,2025-11-19,0.0,INR,NEFT,2025-12-24,Forged Components,MEDIUM,0.68,MEDIUM,0.42,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,COMP001,SUP007,,INV00157,,,,49445617.01,,PAID,Motherson Sumi Systems Ltd,2025-04-28,0.0,,0.0,INR,RTGS,2025-05-26,Electrical,MEDIUM,0.7,MEDIUM,0.38,30.0,True,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,COMP001,SUP006,,INV00158,,,,49071133.15,,PAID,Apollo Tyres Ltd,2025-08-29,1.0,2025-09-13,1.5,INR,IMPS,2025-10-10,Tyres,MEDIUM,0.65,MEDIUM,0.4,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-23,COMP001,SUP015,,INV00159,,,,55987607.6,,PENDING,Castrol India Ltd,2025-11-23,2.5,2025-12-08,0.0,INR,IMPS,,Lubricants,LOW,0.22,HIGH,0.72,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,COMP001,SUP013,,INV00160,,,,21158221.35,,PAID,3M India Ltd,2025-03-07,0.0,,0.0,INR,CHEQUE,2025-05-04,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,COMP001,SUP009,,INV00161,,,,47606210.75,,OVERDUE,Sundaram-Clayton Ltd,2025-08-11,2.5,2025-08-26,1.5,INR,IMPS,,Aluminium Castings,MEDIUM,0.6,MEDIUM,0.45,45.0,True,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,COMP001,SUP013,,INV00162,,,,22664229.38,,PAID,3M India Ltd,2025-02-04,2.0,2025-02-24,0.0,INR,RTGS,2025-05-01,Consumables,LOW,0.28,HIGH,0.68,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07,COMP001,SUP001,,INV00163,,,,23073412.31,,OVERDUE,Tata Steel Ltd,2025-10-07,0.0,,1.0,INR,IMPS,,Raw Materials,CRITICAL,0.93,LOW,0.12,30.0,True,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-09,COMP001,SUP003,,INV00164,,,,16952316.97,,PAID,Bosch Ltd,2025-02-09,0.0,,1.0,INR,NEFT,2025-02-21,Engine Components,CRITICAL,0.91,LOW,0.1,15.0,True,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,COMP001,SUP009,,INV00165,,,,20169572.05,,PAID,Sundaram-Clayton Ltd,2025-02-24,0.0,,1.5,INR,RTGS,2025-04-09,Aluminium Castings,MEDIUM,0.6,MEDIUM,0.45,45.0,True,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,COMP001,SUP014,,INV00166,,,,42155109.89,,OVERDUE,Asian Paints Industrial,2025-07-04,0.0,,2.0,INR,IMPS,,Paints,LOW,0.25,HIGH,0.7,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,COMP001,SUP007,,INV00167,,,,15149695.73,,PAID,Motherson Sumi Systems Ltd,2025-02-06,2.5,2025-02-16,2.0,INR,CHEQUE,2025-03-14,Electrical,MEDIUM,0.7,MEDIUM,0.38,30.0,True,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-05,COMP001,SUP011,,INV00168,,,,36383609.38,,PAID,ZF Commercial Vehicle Control,2025-10-05,2.5,2025-10-25,1.5,INR,NEFT,2025-12-03,Brakes,MEDIUM,0.62,MEDIUM,0.44,60.0,True,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21,COMP001,SUP010,,INV00169,,,,6838697.27,,PAID,Valeo India Pvt Ltd,2025-01-21,0.0,,1.0,INR,CHEQUE,2025-03-19,Lighting Systems,MEDIUM,0.55,MEDIUM,0.5,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17,COMP001,SUP012,,INV00170,,,,13024326.86,,PAID,Saint-Gobain India,2025-08-17,1.0,2025-09-06,2.0,INR,IMPS,2025-10-13,Glass,LOW,0.3,HIGH,0.65,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,COMP001,SUP014,,INV00171,,,,3049418.23,,PAID,Asian Paints Industrial,2025-03-04,1.5,2025-03-19,0.0,INR,IMPS,2025-04-17,Paints,LOW,0.25,HIGH,0.7,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,COMP001,SUP005,,INV00172,,,,44311823.48,,PAID,MRF Ltd,2025-06-05,0.0,,2.0,INR,NEFT,2025-07-18,Tyres,MEDIUM,0.72,MEDIUM,0.35,45.0,True,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,COMP001,SUP010,,INV00173,,,,13353019.27,,PAID,Valeo India Pvt Ltd,2025-04-10,2.0,2025-04-30,1.5,INR,RTGS,2025-06-09,Lighting Systems,MEDIUM,0.55,MEDIUM,0.5,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,COMP001,SUP012,,INV00174,,,,21490334.58,,PAID,Saint-Gobain India,2025-01-02,1.0,2025-01-22,1.5,INR,IMPS,2025-03-10,Glass,LOW,0.3,HIGH,0.65,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,COMP001,SUP009,,INV00175,,,,47351805.86,,OVERDUE,Sundaram-Clayton Ltd,2025-04-25,0.0,,2.0,INR,IMPS,,Aluminium Castings,MEDIUM,0.6,MEDIUM,0.45,45.0,True,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,COMP001,SUP004,,INV00176,,,,22184789.5,,PAID,Denso India Pvt Ltd,2025-02-24,0.0,,0.0,INR,NEFT,2025-03-26,Engine Components,CRITICAL,0.87,LOW,0.18,30.0,True,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-06,COMP001,SUP015,,INV00177,,,,25700391.42,,PENDING,Castrol India Ltd,2025-12-06,0.0,,2.0,INR,NEFT,,Lubricants,LOW,0.22,HIGH,0.72,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,COMP001,SUP012,,INV00178,,,,22904550.26,,PAID,Saint-Gobain India,2025-05-08,1.5,2025-05-28,1.5,INR,RTGS,2025-07-06,Glass,LOW,0.3,HIGH,0.65,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-07,COMP001,SUP008,,INV00179,,,,24828369.78,,PAID,Bharat Forge Ltd,2025-06-07,2.5,2025-06-22,1.0,INR,IMPS,2025-07-21,Forged Components,MEDIUM,0.68,MEDIUM,0.42,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-07,COMP001,SUP012,,INV00180,,,,42812191.69,,PAID,Saint-Gobain India,2025-09-07,1.5,2025-09-27,0.0,INR,IMPS,2025-11-03,Glass,LOW,0.3,HIGH,0.65,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-06,COMP001,SUP014,,INV00181,,,,57471684.56,,PENDING,Asian Paints Industrial,2025-12-06,1.0,2025-12-21,2.0,INR,IMPS,,Paints,LOW,0.25,HIGH,0.7,45.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,COMP001,SUP005,,INV00182,,,,14577587.04,,PAID,MRF Ltd,2025-07-03,0.0,,1.0,INR,NEFT,2025-08-15,Tyres,MEDIUM,0.72,MEDIUM,0.35,45.0,True,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,COMP001,SUP007,,INV00183,,,,36329327.2,,PENDING,Motherson Sumi Systems Ltd,2025-12-11,2.5,2025-12-21,1.5,INR,NEFT,,Electrical,MEDIUM,0.7,MEDIUM,0.38,30.0,True,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-19,COMP001,SUP007,,INV00184,,,,59212941.81,,PAID,Motherson Sumi Systems Ltd,2025-02-19,1.5,2025-03-01,1.5,INR,RTGS,2025-03-18,Electrical,MEDIUM,0.7,MEDIUM,0.38,30.0,True,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,COMP001,SUP010,,INV00185,,,,42022669.81,,PAID,Valeo India Pvt Ltd,2025-10-06,1.5,2025-10-26,0.0,INR,NEFT,2025-12-03,Lighting Systems,MEDIUM,0.55,MEDIUM,0.5,60.0,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
